x,y,z,heading,time
378625.6526270379,3853356.593867018,0,0,0
378625.6526270379,3853356.593867018,0,0,0
378625.5897838127,3853356.6606668667,0,0,0
378625.5897838127,3853356.6606668667,0,0,0
378625.53555310203,3853356.743710616,0,0,0
378625.53555310203,3853356.743710616,0,0,0
378625.4732689571,3853356.8177930154,0,0,0
378625.4732689571,3853356.8177930154,0,0,0
378625.3986676164,3853356.89186879,0,0,0
378625.3986676164,3853356.89186879,0,0,0
378625.32091031503,3853356.9543126454,0,0,0
378625.32091031503,3853356.9543126454,0,0,0
378625.25265607255,3853357.0249313996,0,0,0
378625.25265607255,3853357.0249313996,0,0,0
378625.18575745315,3853357.1047983635,0,0,0
378625.18575745315,3853357.1047983635,0,0,0
378625.1346517801,3853357.1722299904,0,0,0
378625.1346517801,3853357.1722299904,0,0,0
378625.0673980984,3853357.258745042,0,0,0
378625.0673980984,3853357.258745042,0,0,0
378625.01260571904,3853357.3368646847,0,0,0
378625.01260571904,3853357.3368646847,0,0,0
378624.94857625896,3853357.4274920854,0,0,0
378624.94857625896,3853357.4274920854,0,0,0
378624.8930586483,3853357.5124479146,0,0,0
378624.8930586483,3853357.5124479146,0,0,0
378624.8395821682,3853357.5927266977,0,0,0
378624.8395821682,3853357.5927266977,0,0,0
378624.77229434025,3853357.6671472816,0,0,0
378624.77229434025,3853357.6671472816,0,0,0
378624.72328978754,3853357.7333252663,0,0,0
378624.72328978754,3853357.7333252663,0,0,0
378624.72328978754,3853357.7333252663,0,0,0
378624.65757874056,3853357.814322951,0,0,0
378624.57320187666,3853357.8934512557,0,0,0
378624.57320187666,3853357.8934512557,0,0,0
378624.51434211084,3853357.996613173,0,0,0
378624.51434211084,3853357.996613173,0,0,0
378624.45110907743,3853358.0848068655,0,0,0
378624.45110907743,3853358.0848068655,0,0,0
378624.39154135744,3853358.176322195,0,0,0
378624.39154135744,3853358.176322195,0,0,0
378624.3436139335,3853358.263589732,0,0,0
378624.3436139335,3853358.263589732,0,0,0
378624.2833060902,3853358.3505685623,0,0,0
378624.2833060902,3853358.3505685623,0,0,0
378624.2273152642,3853358.4296969096,0,0,0
378624.2273152642,3853358.4296969096,0,0,0
378624.1705238676,3853358.526205819,0,0,0
378624.1705238676,3853358.526205819,0,0,0
378624.11900818744,3853358.6095964815,0,0,0
378624.11900818744,3853358.6095964815,0,0,0
378624.05656051065,3853358.691411117,0,0,0
378624.05656051065,3853358.691411117,0,0,0
378624.001350928,3853358.7886271887,0,0,0
378624.001350928,3853358.7886271887,0,0,0
378623.9628363431,3853358.870649067,0,0,0
378623.9628363431,3853358.870649067,0,0,0
378623.9294625311,3853358.9438693635,0,0,0
378623.9294625311,3853358.9438693635,0,0,0
378623.8487305622,3853359.0477917846,0,0,0
378623.8487305622,3853359.0477917846,0,0,0
378623.80049998686,3853359.137484156,0,0,0
378623.80049998686,3853359.137484156,0,0,0
378623.74085501145,3853359.230529986,0,0,0
378623.74085501145,3853359.230529986,0,0,0
378623.7347342807,3853359.279919734,0,0,0
378623.7347342807,3853359.279919734,0,0,0
378623.6399073498,3853359.408983505,0,0,0
378623.6399073498,3853359.408983505,0,0,0
378623.5909064353,3853359.5044392073,0,0,0
378623.5909064353,3853359.5044392073,0,0,0
378623.5410825615,3853359.5998051628,0,0,0
378623.5410825615,3853359.5998051628,0,0,0
378623.50020789326,3853359.6931171785,0,0,0
378623.50020789326,3853359.6931171785,0,0,0
378623.4648637905,3853359.7853625095,0,0,0
378623.4648637905,3853359.7853625095,0,0,0
378623.39787172916,3853359.887253977,0,0,0
378623.39787172916,3853359.887253977,0,0,0
378623.36585681257,3853359.9770744126,0,0,0
378623.36585681257,3853359.9770744126,0,0,0
378623.36585681257,3853359.9770744126,0,0,0
378623.3229483008,3853360.067930557,0,0,0
378623.2747766047,3853360.165550778,0,0,0
378623.2747766047,3853360.165550778,0,0,0
378623.21085969475,3853360.259144431,0,0,0
378623.21085969475,3853360.259144431,0,0,0
378623.16890311474,3853360.3542676624,0,0,0
378623.16890311474,3853360.3542676624,0,0,0
378623.11458810704,3853360.453566413,0,0,0
378623.11458810704,3853360.453566413,0,0,0
378623.063250614,3853360.534153798,0,0,0
378623.063250614,3853360.534153798,0,0,0
378623.03272692556,3853360.624041937,0,0,0
378623.03272692556,3853360.624041937,0,0,0
378623.0030613293,3853360.724382171,0,0,0
378623.0030613293,3853360.724382171,0,0,0
378622.9805178618,3853360.8131692363,0,0,0
378622.9805178618,3853360.8131692363,0,0,0
378622.9252972338,3853360.93351515,0,0,0
378622.9252972338,3853360.93351515,0,0,0
378622.8883876106,3853361.027127281,0,0,0
378622.8883876106,3853361.027127281,0,0,0
378622.84405153786,3853361.1239017877,0,0,0
378622.84405153786,3853361.1239017877,0,0,0
378622.7985135901,3853361.2262687194,0,0,0
378622.7985135901,3853361.2262687194,0,0,0
378622.76802009594,3853361.314383391,0,0,0
378622.76802009594,3853361.314383391,0,0,0
378622.7259713726,3853361.4264366506,0,0,0
378622.7259713726,3853361.4264366506,0,0,0
378622.7018558408,3853361.511048153,0,0,0
378622.7018558408,3853361.511048153,0,0,0
378622.6573679092,3853361.608639418,0,0,0
378622.6573679092,3853361.608639418,0,0,0
378622.6151568729,3853361.707442816,0,0,0
378622.6151568729,3853361.707442816,0,0,0
378622.61076773616,3853361.7824648763,0,0,0
378622.61076773616,3853361.7824648763,0,0,0
378622.55897766864,3853361.872397868,0,0,0
378622.55897766864,3853361.872397868,0,0,0
378622.53061479237,3853361.9691080214,0,0,0
378622.53061479237,3853361.9691080214,0,0,0
378622.5060579539,3853362.053679605,0,0,0
378622.5060579539,3853362.053679605,0,0,0
378622.46356170555,3853362.1584104043,0,0,0
378622.46356170555,3853362.1584104043,0,0,0
378622.4345990528,3853362.260671006,0,0,0
378622.4345990528,3853362.260671006,0,0,0
378622.40784434415,3853362.3593259994,0,0,0
378622.40784434415,3853362.3593259994,0,0,0
378622.3791065098,3853362.447842628,0,0,0
378622.3791065098,3853362.447842628,0,0,0
378622.3791065098,3853362.447842628,0,0,0
378622.34408265527,3853362.551087194,0,0,0
378622.30018861685,3853362.6420000796,0,0,0
378622.30018861685,3853362.6420000796,0,0,0
378622.2617782587,3853362.7281235023,0,0,0
378622.2617782587,3853362.7281235023,0,0,0
378622.2617782587,3853362.7281235023,0,0,0
378622.2302153405,3853362.827884425,0,0,0
378622.19341772154,3853362.93262442,0,0,0
378622.19341772154,3853362.93262442,0,0,0
378622.17306458915,3853363.011893353,0,0,0
378622.17306458915,3853363.011893353,0,0,0
378622.1351243985,3853363.103692328,0,0,0
378622.1351243985,3853363.103692328,0,0,0
378622.1138028559,3853363.1747457553,0,0,0
378622.1138028559,3853363.1747457553,0,0,0
378622.0824068674,3853363.2654408826,0,0,0
378622.0824068674,3853363.2654408826,0,0,0
378622.0594148817,3853363.348670056,0,0,0
378622.0594148817,3853363.348670056,0,0,0
378622.025598108,3853363.4458403112,0,0,0
378622.025598108,3853363.4458403112,0,0,0
378622.01245535305,3853363.5239507915,0,0,0
378622.01245535305,3853363.5239507915,0,0,0
378621.97797419876,3853363.61359282,0,0,0
378621.97797419876,3853363.61359282,0,0,0
378621.9514214073,3853363.68874003,0,0,0
378621.9514214073,3853363.68874003,0,0,0
378621.91579952225,3853363.777882291,0,0,0
378621.91579952225,3853363.777882291,0,0,0
378621.8972162613,3853363.829274346,0,0,0
378621.8972162613,3853363.829274346,0,0,0
378621.8964151008,3853363.8453695565,0,0,0
378621.8964151008,3853363.8453695565,0,0,0
378621.8875276315,3853363.862469855,0,0,0
378621.8875276315,3853363.862469855,0,0,0
378621.8848970125,3853363.870254059,0,0,0
378621.8848970125,3853363.870254059,0,0,0
378621.8838490149,3853363.8745760936,0,0,0
378621.8838490149,3853363.8745760936,0,0,0
378621.8833971464,3853363.8793498077,0,0,0
378621.8833971464,3853363.8793498077,0,0,0
378621.87709614873,3853363.882533224,0,0,0
378621.87709614873,3853363.882533224,0,0,0
378621.87610525393,3853363.8810201436,0,0,0
378621.87610525393,3853363.8810201436,0,0,0
378621.8799028046,3853363.873838432,0,0,0
378621.8799028046,3853363.873838432,0,0,0
378621.88010177587,3853363.8743800274,0,0,0
378621.88010177587,3853363.8743800274,0,0,0
378621.8780248832,3853363.8714090507,0,0,0
378621.8780248832,3853363.8714090507,0,0,0
378621.87946881494,3853363.873262277,0,0,0
378621.87946881494,3853363.873262277,0,0,0
378621.8799837075,3853363.8692372744,0,0,0
378621.8799837075,3853363.8692372744,0,0,0
378621.88352014427,3853363.8642456853,0,0,0
378621.88352014427,3853363.8642456853,0,0,0
378621.8840957893,3853363.862255389,0,0,0
378621.8840957893,3853363.862255389,0,0,0
378621.884551271,3853363.8602566174,0,0,0
378621.884551271,3853363.8602566174,0,0,0
378621.8854549597,3853363.8601851757,0,0,0
378621.8854549597,3853363.8601851757,0,0,0
